Folio	CIF	Nombre	Segundo Nombre	Primer Apellido	Segundo Apellido	Telefono	Domicilio	Estado	Plaza	Regional
744616	994162	Barbara	Federico	Ojeda	Muro	2725564883	"Pasaje San Luis Potosí 361 Interior 029 San Evelio los bajos, Q. ROO 51891-1280"	Oaxaca	40	CENTRO
132129	324176	René	Alejandro	Alcántar	Díaz	1518394764	"Privada Sur Mejía 343 Edif. 946 , Depto. 274 San Vanesa los bajos, CAMP 56579-3857"	Guanajuato	26	NORTE
376763	628418	Sessa	Wilfrido	Castillo	Zedillo	1682301060	"Avenida de la Crúz 767 Edif. 669 , Depto. 152 San Anabel de la Montaña, BCS 39875-4208"	Oaxaca	35	NORTE
687285	605660	Victoria	Raquel	Jaramillo	Bueno	8603167987	"Calle Molina 625 735 San Jaqueline los altos, JAL 11066-1195"	Nuevo León	4	CENTRO
291933	810388	Dolores	Aurelio	Vélez	Fuentes	7916098201	"Continuación Eslovaquia 591 Edif. 611 , Depto. 724 Nueva Zambia, ZAC 70163"	Tlaxcala	38	SUR
149992	540103	Lourdes	Andrea	Olivo	Velázquez	3381351805	"Andador Durango 569 Interior 232 San Yolanda los bajos, TAB 71369"	Querétaro	44	SUR
337860	339189	Laura	Zacarías	Mata	Mascareñas	5561775497	"Boulevard Sur Suárez 957 Interior 966 San Rufino los bajos, SLP 23732-7618"	Querétaro	41	NORTE
697770	622609	René	Florencia	Villalpando	Barajas	5886444658	"Continuación Norte Nieto 293 Interior 400 Nueva Armenia, GRO 10535"	Jalisco	3	NORTE
657081	459104	Silvano	Emiliano	Valdez	Zamudio	2462093322	"Andador Somalia 809 041 Vieja España, OAX 68599"	Morelos	32	CENTRO
590940	141914	Jerónimo	Julio César	Peralta	Zarate	3751805459	"Peatonal Nuevo León 554 690 San Bruno los bajos, MEX 25999"	Tlaxcala	23	NORTE
828060	419464	Juan	Aida	Núñez	Ulibarri	3052324838	"Cerrada Jamaica 091 Edif. 004 , Depto. 138 Vieja Vietman, GTO 75472"	Chiapas	3	NORTE
232262	16573	Daniel	Jorge	Colunga	Ávila	9988898377	"Retorno Yucatán 735 Edif. 243 , Depto. 850 Vieja Vanuatu, QRO 89928-3687"	Baja California Sur	21	NORTE
691034	995095	Benjamín	Alberto	Juárez	Arevalo	3216419244	"Circunvalación Tejada 678 Interior 262 Vieja ex República Yugoslava de Macedonia, BCS 66504"	Querétaro	36	SUR
363383	163456	Vanesa	Ana Luisa	Villareal	Malave	6720518218	"Eje vial Tailandia 057 Edif. 629 , Depto. 703 San Nicolás los bajos, Q. ROO 76775"	Sonora	38	NORTE
653114	318716	Citlali	Leonel	Ayala	Bustos	6689139601	"Boulevard Norte Casares 855 014 Vieja Belarús, CHIH 04956-5526"	Chiapas	34	OCCIDENTE
268355	677846	Susana	Luisa	Caldera	Meza	3923128084	"Pasaje Salcedo 151 706 San Dulce de la Montaña, DGO 88144"	Hidalgo	38	OCCIDENTE
825108	433896	Concepción	Aida	Gaytán	Figueroa	9224478530	"Cerrada Puebla 789 Edif. 498 , Depto. 667 San Joaquín los bajos, PUE 06976"	Tabasco	48	OCCIDENTE
957761	578673	Oswaldo	Blanca	Ochoa	Rico	5068821510	"Continuación Sudáfrica 804 Interior 147 Vieja Paraguay, BC 86770-5784"	Aguascalientes	29	OCCIDENTE
265780	134603	Karla	Jaime	Castañeda	Montalvo	2802972441	"Circuito Puebla 209 Edif. 521 , Depto. 577 Nueva Israel, ZAC 16515"	Sinaloa	31	CENTRO
464390	317933	Flavio	Norma	Acevedo	Balderas	2405560288	"Peatonal Aguascalientes 697 Edif. 490 , Depto. 046 San Lilia los bajos, MOR 12713-8076"	Querétaro	3	NORTE
267478	685893	Elsa	Juan	Bueno	Cervántez	6181949795	"Corredor Baja California 553 359 Vieja Estados Unidos de América, AGS 23875-2781"	Zacatecas	21	NORTE
110297	860429	Isabel	Jaime	Quintana	Moreno	8443384993	"Ampliación Zacatecas 859 796 San Delia los altos, NAY 41219-5272"	Nuevo León	26	OCCIDENTE
760663	670603	Raquel	Jaime	Zamora	Quezada	3068712309	"Circuito Rael 337 152 Vieja Dominicana, DGO 22199"	Sinaloa	42	SUR
537511	893586	Federico	Carlota	Crespo	Verdugo	6320239237	"Calle Crespo 433 Edif. 498 , Depto. 388 Nueva Libia, DF 13015-4831"	Durango	47	SUR
688934	535754	Alicia	Zeferino	Garza	Valdivia	1939997829	"Cerrada Prieto 550 012 San Mauricio los altos, SON 86344-9070"	Sonora	20	NORTE
665971	728862	Elvia	Germán	Gastélum	Trujillo	7182996896	"Cerrada Molina 707 Interior 015 Nueva Argelia, AGS 47008-3898"	Nayarit	47	SUR
122077	391840	Óscar	Rubén	Soliz	Rosas	4548156122	"Ampliación Norte Laureano 834 643 San María del Carmen los altos, YUC 09952"	Sonora	19	OCCIDENTE
151563	746997	Wendolin	Silvia	Carrasco	Serna	2096441003	"Cerrada Norte Garza 998 Edif. 794 , Depto. 804 San Wendolin de la Montaña, BCS 17025-2833"	Jalisco	28	OCCIDENTE
973517	518847	Julio César	Marcela	Quiroz	Avilés	3405821627	"Continuación Norte Valadez 178 736 San Ramiro los altos, PUE 54679"	Durango	11	SUR
999391	493349	Adela	Maximiliano	Carbajal	Armas	5645277526	"Calle ex República Yugoslava de Macedonia 676 324 San Juan de la Montaña, ZAC 18188"	Durango	35	NORTE
340914	602544	Anel	Ruby	Arreola	Preciado	4659746115	"Pasaje Meraz 335 Edif. 580 , Depto. 079 San Antonia los bajos, NAY 86684"	Tlaxcala	24	NORTE
157357	520647	Rebeca	Antonia	Saavedra	Oquendo	8188937654	"Pasaje Ceja 813 Interior 930 Nueva Jamaica, SLP 21852"	San Luis Potosí	5	SUR
159767	346095	Iván	Judith	Escalante	Zambrano	5066115079	"Privada Colima 564 Interior 193 San Rebeca los bajos, VER 14812-1977"	Veracruz de Ignacio de la Llave	28	CENTRO
121962	161297	María del Carmen	Julia	Corrales	Pichardo	8563013801	"Peatonal Mali 422 Edif. 525 , Depto. 728 Nueva Papua Nueva Guinea, AGS 67449-8750"	Zacatecas	24	OCCIDENTE
571911	937160	Beatriz	Daniela	Toro	Barela	7669153134	"Pasaje Norte Briones 932 Interior 557 San Fernando de la Montaña, CAMP 45425"	Baja California	39	OCCIDENTE
618638	489877	Cristian	Aurelio	Rodarte	Aranda	4299103258	"Ampliación Griego 581 Edif. 609 , Depto. 715 Vieja Gabón, TAB 82506-6374"	Tamaulipas	24	SUR
458626	3043	Hermelinda	Mariana	Rascón	Salinas	9003305960	"Corredor Norte Alejandro 176 833 San Dulce de la Montaña, TAB 12042"	Nayarit	36	CENTRO
158011	858135	Sessa	Lorenzo	de la Rosa	Longoria	5307496406	"Cerrada República de Corea 246 Interior 039 Vieja Granada, YUC 95107-0528"	Chiapas	35	CENTRO
950356	519142	Teodoro	Georgina	Rangel	Benavídez	3862892802	"Viaducto Franco 473 Edif. 582 , Depto. 376 Vieja Alemania, DF 29446-7428"	Distrito Federal	4	OCCIDENTE
247383	955578	Abril	Ramón	Pichardo	Sepúlveda	9389950972	"Pasaje Hidalgo 988 Interior 233 San René los bajos, SLP 92976-5791"	Distrito Federal	47	NORTE
63303	728827	Gustavo	Raquel	Calvillo	Marroquín	7672027767	"Cerrada Yucatán 063 Interior 978 San Esther de la Montaña, NAY 32795"	Sonora	12	OCCIDENTE
778784	814772	Dalia	Fidel	Rangel	Razo	1330314683	"Circuito Arellano 146 Interior 192 San Martín los bajos, BC 08723"	Puebla	49	NORTE
867880	457863	Caridad	Hugo	Zayas	Peña	8752255249	"Avenida Campeche 829 039 San Magdalena de la Montaña, GRO 11509-3317"	Coahuila de Zaragoza	24	SUR
931924	708037	Óscar	Nelly	Oquendo	León	6504100137	"Pasaje Chihuahua 962 Interior 854 Vieja Tonga, COL 57651-5873"	San Luis Potosí	50	SUR
642379	605817	César	Alberto	Pineda	Samaniego	6235901636	"Avenida Aguilar 171 377 San Paulina de la Montaña, QRO 35854-2510"	Hidalgo	42	SUR
491160	236112	Javier	Graciela	Loera	Galván	6136446236	"Eje vial Colima 190 Edif. 023 , Depto. 249 Nueva Qatar, GTO 36931-7378"	Puebla	31	SUR
413107	630466	Ricardo	Mercedes	Olmos	Valencia	1906797219	"Cerrada Tamaulipas 877 256 San Armando los altos, MICH 82764-0281"	Distrito Federal	44	OCCIDENTE
817864	217731	María Teresa	Hilda	Loera	Rodríquez	6242858880	"Circunvalación Terán 479 Edif. 611 , Depto. 020 Nueva Eritrea, YUC 98484"	Michoacán de Ocampo	34	OCCIDENTE
689313	481192	Araceli	Rubén	Olivo	Cruz	1180651107	"Privada Luxemburgo 574 Interior 852 San Alejandro de la Montaña, CHIS 32371-2689"	Guerrero	3	NORTE
528693	138129	Iván	Miriam	Jimínez	Orozco	8883295834	"Cerrada Sanches 576 Edif. 890 , Depto. 837 San Wilfrido los altos, DF 32494"	México	38	NORTE
481582	266085	Ilse	Minerva	Ulibarri	Pacheco	2266096781	"Peatonal Norte Cornejo 957 Interior 616 Nueva Bahrein, SON 64362-1417"	Nayarit	24	OCCIDENTE
987875	108723	Evelio	Helena	Carrillo	Velázquez	6366977632	"Retorno Sur Tirado 840 Edif. 749 , Depto. 000 San Inés los bajos, CHIH 59028-8770"	Aguascalientes	16	NORTE
700543	109914	Ariadna	Ana María	Esquibel	Cisneros	6082807936	"Periférico Duarte 840 Edif. 629 , Depto. 019 San Guillermina de la Montaña, GRO 99144"	Colima	1	SUR
198806	122022	Guillermina	Silvia	Godoy	Maldonado	5871982668	"Callejón Zamudio 533 Edif. 231 , Depto. 553 San Jacinto los bajos, TAMPS 66391-6545"	Baja California Sur	47	NORTE
67011	654253	Miguel Ángel	Zoé	Miramontes	Meza	3930120352	"Eje vial Luxemburgo 721 Edif. 731 , Depto. 442 San Sandra los altos, NL 36719-1545"	Querétaro	45	OCCIDENTE
935694	901870	Irene	Pascual	Valle	Zepeda	5869438777	"Callejón Sur Paredes 606 899 Vieja Alemania, BC 23672-5023"	Nuevo León	45	OCCIDENTE
896578	688900	José Luis	Blanca	Valadez	Macías	9079100998	"Callejón Islandia 325 699 Vieja Dominicana, JAL 48653"	Tlaxcala	31	OCCIDENTE
810360	29494	Emilio	Ricardo	Fonseca	Jasso	3747715445	"Periférico Colima 527 Edif. 995 , Depto. 213 San Jaqueline de la Montaña, COL 01456"	Colima	17	OCCIDENTE
754359	247270	Miriam	Estela	Lerma	Tirado	4164757788	"Viaducto Zayas 785 Edif. 919 , Depto. 789 Vieja Estados Unidos de América, MICH 19571"	Michoacán de Ocampo	40	SUR
335978	736146	Cristobal	Soledad	Adame	Velasco	1848675178	"Diagonal Belice 554 061 Nueva Yemen, SLP 84669"	Tabasco	10	CENTRO
679987	753445	Humberto	Linda	Ortiz	Valenzuela	6034290016	"Corredor Rivero 786 Edif. 871 , Depto. 588 San Camila de la Montaña, DGO 54124"	Durango	29	SUR
749248	156576	Silvia	Sergio	Solís	Pantoja	6539936085	"Prolongación Reino Unido de Gran Bretaña e Irlanda del Norte 989 Edif. 618 , Depto. 025 Nueva India, CHIS 14697"	Baja California	1	CENTRO
754551	641865	Pascual	Mercedes	Vega	Garza	4505270060	"Peatonal Norte Armendáriz 298 599 San Cynthia los altos, GRO 98643-4800"	Hidalgo	12	CENTRO
842464	70290	Juan Carlos	Guillermo	Cotto	Palomo	7960195100	"Viaducto Barraza 730 Edif. 179 , Depto. 431 San Benito los bajos, NAY 94735-6691"	Yucatán	1	NORTE
976265	868104	Eloisa	Rosa	Fajardo	Reyes	1609412404	"Pasaje Australia 137 540 Nueva San Marino, Q. ROO 70976"	Yucatán	25	OCCIDENTE
430042	371670	Isaac	Camilo	Arias	Saiz	6646754458	"Boulevard Norte Munguía 297 Edif. 145 , Depto. 888 Nueva Mauritania, OAX 32465"	Guanajuato	49	OCCIDENTE
638189	216024	Gilberto	Leonel	Magaña	Rodrígez	4012061805	"Callejón Fonseca 226 Edif. 026 , Depto. 252 San Bruno los altos, MICH 70359-8225"	Querétaro	4	NORTE
587520	335172	Yuridia	Bruno	Amaya	Cedillo	4998555640	"Pasaje Yucatán 329 Interior 212 Vieja Argentina, MEX 05964-1113"	San Luis Potosí	34	NORTE
516684	528212	Abel	Gabriel	Loera	Trujillo	3696966150	"Calzada Distrito Federal 523 Interior 232 Vieja Dinamarca, DF 35731-3141"	Durango	46	OCCIDENTE
533871	339974	Juan Carlos	José Carlos	Ávila	Téllez	8227946112	"Ampliación Tayikistán 476 558 Vieja Mozambique, TAMPS 80201"	San Luis Potosí	33	SUR
767939	207055	Nadia	Enrique	Salcedo	de Anda	4235473232	"Boulevard Sur Saucedo 008 669 San Jacobo los altos, MOR 24566-5968"	Sinaloa	9	NORTE
671059	819595	Fabiola	Irene	Gaona	Alonso	5430382172	"Boulevard Chiapas 495 599 San Patricio de la Montaña, JAL 99834-8377"	Veracruz de Ignacio de la Llave	6	OCCIDENTE
73657	811584	Laura	Pedro	Urbina	Sierra	9937891917	"Peatonal Díaz 281 Edif. 658 , Depto. 383 San Georgina los bajos, NL 26851"	Guerrero	49	CENTRO
517155	262063	Mariano	Esteban	Carrión	Urías	8502100078	"Circuito Ríos 766 Interior 161 Nueva Madagascar, ZAC 96190"	Distrito Federal	30	NORTE
288479	84495	Antonio	Nancy	Anguiano	Portillo	7563966874	"Boulevard Hidalgo 016 Interior 350 San Marcos los bajos, SLP 50402"	Tamaulipas	22	OCCIDENTE
55763	460596	Modesto	Carmen	Luevano	Laboy	8272681551	"Prolongación ex República Yugoslava de Macedonia 028 Edif. 425 , Depto. 333 Nueva Bahrein, ZAC 70243"	Morelos	50	OCCIDENTE
997888	151410	Camila	Elsa	Carrión	Pineda	4120267189	"Viaducto Distrito Federal 000 713 San Alfredo los altos, Q. ROO 90121-4022"	México	20	NORTE
73482	359364	Leticia	Alta  Gracia	Grijalva	Collazo	9332139810	"Cerrada Rodrígez 412 Interior 467 Nueva Montenegro, TAMPS 21228"	Quintana Roo	13	SUR
252884	908724	Gilberto	Amador	Trejo	Flores	4373396574	"Retorno Oaxaca 221 Edif. 146 , Depto. 189 San Gustavo los altos, GRO 17488"	Chiapas	8	CENTRO
567389	70107	Estela	José Eduardo	Orellana	Gallegos	9590197679	"Calzada Elizondo 469 Edif. 696 , Depto. 360 San Irma los altos, AGS 06825-5067"	Campeche	6	CENTRO
633723	449959	José Carlos	José	Quiroz	Perea	3144649088	"Calzada Sinaloa 557 091 San Gonzalo de la Montaña, NL 29727-1471"	Puebla	48	OCCIDENTE
2647	912282	Josefina	Iván	Cabán	Canales	2877725455	"Corredor República Popular Democrática de Corea 599 972 Vieja Serbia, MICH 78573-0515"	Hidalgo	35	NORTE
471444	974396	Jos	Eugenio	Carbajal	Rubio	7237029827	"Ampliación Norte Peres 919 Edif. 863 , Depto. 861 San Clemente los altos, YUC 76801-7592"	Puebla	34	NORTE
217154	25559	Ana Luisa	Ivonne	Orellana	Urrutia	8612849087	"Retorno Guatemala 785 Interior 590 Vieja Mongolia, VER 28741-2038"	Quintana Roo	49	SUR
25960	659897	Horacio	Uriel	Curiel	de Jesús	9596280068	"Privada Distrito Federal 289 Interior 359 Nueva España, CAMP 30816-0015"	Tamaulipas	20	OCCIDENTE
791917	479102	Rocío	Inés	de la O	Avilés	4557932499	"Corredor Uzbekistán 239 Interior 156 Nueva Argelia, QRO 31820"	Chihuahua	50	SUR
211847	758182	Pilar	Gerardo	Cordero	Carrera	5605430018	"Privada Uribe 646 326 Nueva Croacia, NAY 40246"	Sonora	41	NORTE
652954	624689	Irene	Reynaldo	Narváez	Cano	5078792321	"Circunvalación Jalisco 264 887 Vieja Gabón, MOR 95596-7775"	Aguascalientes	41	NORTE
940934	205067	Gerónimo	Noemí	Durán	Tafoya	3878472312	"Cerrada Norte Almonte 130 Edif. 145 , Depto. 315 San Martín los bajos, JAL 07099"	Nuevo León	40	SUR
944001	318926	César	Ramón	Longoria	Quezada	8017108071	"Corredor Rodrígez 850 Edif. 943 , Depto. 430 San Yeni de la Montaña, CHIH 15183-5524"	Guanajuato	27	CENTRO
955738	460803	Reina	Olivia	Candelaria	Pedraza	9031661523	"Periférico Gamez 631 Interior 195 San Alonso los altos, QRO 37775-6950"	Zacatecas	28	SUR
97217	75638	Úrsula	María del Carmen	Quiroz	Lira	3300344017	"Cerrada Distrito Federal 743 Interior 382 Nueva Azerbaiyán, VER 51407"	Baja California Sur	20	NORTE
185891	981711	Óliver	Nicolás	Canales	Blanco	4552650994	"Circunvalación Norte Murillo 454 618 Vieja Chad, TAMPS 93813-8029"	Baja California Sur	39	SUR
159694	930263	Benjamín	Catalina	Valladares	Salcedo	9661848498	"Boulevard Norte Borrego 560 Edif. 160 , Depto. 032 Vieja Belice, DF 68133"	Yucatán	28	CENTRO
445935	52999	Abigail	Fabiola	Venegas	Menchaca	2492120687	"Circunvalación Norte Gaona 037 Edif. 371 , Depto. 587 Vieja Namibia, DF 00511"	Tlaxcala	42	CENTRO
272522	601060	Gerónimo	Benito	Ochoa	Uribe	1189745228	"Peatonal Países Bajos 693 Interior 701 Nueva Nicaragua, COAH 92948"	Tamaulipas	50	NORTE
633146	752277	Claudia	Esther	Alvarado	Serna	6353333668	"Circuito Báez 651 Edif. 216 , Depto. 340 San Teresa los altos, COAH 27863"	Sinaloa	7	OCCIDENTE
706968	65905	María Luisa	Bernabé	Carrero	Roybal	9817139222	"Prolongación Saint Kitts y Nevis 379 Edif. 982 , Depto. 204 Vieja Chile, TAB 70195"	Puebla	35	CENTRO
568330	365191	Eugenia	Georgina	Barragán	Montero	7535760794	"Circuito Nuevo León 076 Edif. 369 , Depto. 413 Vieja Benin, CHIH 73392-0155"	Durango	12	NORTE
364137	280386	Alma	Rosa	Soliz	Rosario	1459215232	"Circunvalación Morelos 021 555 Vieja Kazajstán, BC 43380"	Guanajuato	10	CENTRO
240052	379549	Miguel Ángel	Tania	Miramontes	Dueñas	9550260465	"Prolongación Rodarte 250 Interior 590 San Patricio de la Montaña, AGS 76812"	Zacatecas	36	CENTRO
821585	78137	Martín	Homero	Leal	de Jesús	1846098045	"Calzada Norte Vallejo 802 858 San Ana María de la Montaña, MICH 10634-5167"	Jalisco	14	CENTRO
126160	553220	Alejandra	Antonio	Menéndez	Chávez	9504421805	"Privada Kirguistán 185 Edif. 153 , Depto. 680 Vieja Mauricio, AGS 72628-0489"	Sonora	38	OCCIDENTE
960572	297673	Manuel	Leonardo	Valadez	Olivárez	9398413146	"Prolongación Leiva 688 Edif. 594 , Depto. 755 Vieja Kenya, PUE 66247"	Puebla	40	OCCIDENTE
184515	478913	Araceli	Georgina	Ureña	Melgar	8929624981	"Corredor Sonora 860 579 San Manuel los altos, TAMPS 96943-7944"	Tabasco	30	OCCIDENTE
633379	533694	María Cristina	Ivonne	Trujillo	Corrales	4574368677	"Prolongación Tlaxcala 365 Interior 428 Vieja Mozambique, GTO 08561"	Durango	20	SUR
677561	482897	Nicolás	Mauricio	Fierro	Rincón	5812841987	"Diagonal Morelos 331 Edif. 148 , Depto. 493 San Felipe los bajos, NL 96543-5931"	Veracruz de Ignacio de la Llave	28	NORTE
569647	210417	Eugenio	Eric	Anaya	Leiva	6141374236	"Peatonal Veracruz de Ignacio de la Llave 695 420 Nueva Camboya, SON 91253-8069"	Guerrero	44	CENTRO
235678	36744	Concepción	Ilse	Holguín	Monroy	3816758080	"Retorno Sur Núñez 537 437 Vieja Senegal, TLAX 49969"	Coahuila de Zaragoza	8	OCCIDENTE
342953	942347	Emilio	Esmeralda	Ruiz	Tapia	4780899194	"Corredor Armenia 015 Edif. 538 , Depto. 901 Vieja Guinea, SIN 80009"	Hidalgo	37	OCCIDENTE
557616	697631	Gabriel	Flavio	Ojeda	Saldaña	7308902890	"Cerrada Finlandia 533 Edif. 833 , Depto. 228 San Ángela de la Montaña, CHIH 83794-8883"	Baja California Sur	14	CENTRO
149980	256722	Carolina	María del Carmen	Briones	Saldaña	9661809391	"Eje vial Norte Saiz 584 876 San Celia los bajos, MEX 72048"	Yucatán	32	SUR
410019	155608	Hilda	Hermelinda	Pabón	Fuentes	2321649278	"Avenida Norte Acevedo 296 Interior 804 Nueva Cabo Verde, PUE 10688"	Chiapas	39	SUR
301613	977547	Jaqueline	Omar	Ceballos	Rivas	2348841708	"Avenida Canales 809 Edif. 567 , Depto. 859 Vieja Hungría, SLP 09175-8851"	Quintana Roo	48	NORTE
932208	954601	Zacarías	Isabel	Sierra	Prado	2125682410	"Diagonal Georgia 416 Edif. 955 , Depto. 293 San Nadia de la Montaña, PUE 96450"	México	48	NORTE
798931	85896	José Manuél	Eric	Salinas	Romo	6472576963	"Continuación Guanajuato 984 Edif. 876 , Depto. 268 Nueva Ecuador, QRO 90537"	Morelos	29	NORTE
203264	196091	Lucía	Lourdes	Camarillo	Cruz	5272881776	"Viaducto Norte Gracia 680 Interior 112 Nueva El Salvador, ZAC 61455-5367"	Chiapas	33	OCCIDENTE
856271	856839	Nadia	Elvia	de la O	León	4927461929	"Peatonal Guerrero 490 Interior 681 Vieja Australia, TAB 69631-0138"	Hidalgo	19	OCCIDENTE
810470	254871	Adán	Wilfrido	Negrete	Vásquez	2111437220	"Pasaje Querétaro 882 Edif. 150 , Depto. 892 Vieja Camboya, BCS 94640-4299"	Chiapas	43	SUR
287824	269138	Lucía	Hilda	López	Duarte	4244979346	"Prolongación Carranza 076 270 Vieja Cuba, SLP 78258-1430"	Guanajuato	20	SUR
345601	907290	Flavio	Verónica	Paz	Molina	5807774009	"Diagonal Norte Ruelas 984 Edif. 696 , Depto. 255 Vieja Iraq, QRO 65592-8819"	Nuevo León	10	CENTRO
698691	800111	José Luis	Dulce	Lomeli	Contreras	7654048983	"Boulevard Sonora 636 282 Nueva Burkina Faso, SON 21229"	Aguascalientes	19	CENTRO
407779	227773	Hilda	Olivia	Collado	Rodríguez	2318280006	"Circunvalación Sur Girón 495 Edif. 859 , Depto. 930 Nueva Swazilandia, SIN 58688-4340"	Durango	30	OCCIDENTE
937626	13936	Mayte	Daniel	Moya	Monroy	5848362390	"Andador Hidalgo 404 964 San Lourdes los bajos, TAB 23303-4528"	Veracruz de Ignacio de la Llave	40	OCCIDENTE
345509	230832	Serafín	Reynaldo	Collazo	Lucero	2516134550	"Circuito Sudáfrica 509 330 San Jorge los altos, TAMPS 95899"	Hidalgo	8	OCCIDENTE
216915	412864	Mario	Agustín	Collado	Hernández	5105003197	"Callejón Sur Altamirano 905 Interior 262 San Gerónimo los altos, QRO 61737-8921"	Morelos	24	NORTE
575942	319208	Lorenzo	Sonia	Espinal	Villalobos	4083055800	"Andador Sur Bañuelos 369 Interior 683 Nueva Vanuatu, NL 65311"	Chiapas	2	CENTRO
691034	974417	Elvira	Gilberto	Archuleta	Durán	4597314088	"Avenida Romo 470 Edif. 128 , Depto. 869 San Aurelio de la Montaña, CHIS 54879-0197"	Zacatecas	44	OCCIDENTE
140548	34707	Samuel	Arcelia	Mata	Uribe	6090853340	"Callejón Senegal 978 947 San Socorro de la Montaña, COL 44144"	Distrito Federal	45	CENTRO
283004	259650	Samuel	Benito	Lebrón	Quesada	3181281305	"Peatonal Liechtenstein 060 Edif. 229 , Depto. 791 San Marisol los altos, COAH 84836"	Guanajuato	34	SUR
463656	788880	Camila	Luz	Cabrera	Lugo	5903298964	"Calzada Norte Flores 237 Interior 614 Vieja Egipto, DGO 23770"	Aguascalientes	37	CENTRO
56312	234548	Perla	José Carlos	Candelaria	Montoya	3523484040	"Avenida Norte Nieves 986 Interior 201 San Rufino los altos, GTO 49744"	Nuevo León	40	CENTRO
836160	276641	Patricio	María Luisa	Villalobos	Lebrón	5869142853	"Calle Norte Santana 540 349 Nueva Guinea Ecuatorial, PUE 78089"	Sinaloa	21	SUR
555253	850039	Cornelio	Oswaldo	Sosa	Rocha	2503950371	"Retorno Sur Velázquez 745 Edif. 149 , Depto. 795 Vieja Tayikistán, DGO 57863-2063"	Morelos	14	SUR
802395	289897	Luis	Luisa	Mesa	Terán	8274123351	"Circunvalación Uruguay 802 239 Nueva España, COAH 16941-0425"	Querétaro	4	SUR
508627	961991	Lorenzo	Jorge Luis	Mesa	Sanches	6237441726	"Privada Verdugo 909 Edif. 633 , Depto. 560 San Ángela de la Montaña, GRO 24116-8345"	Veracruz de Ignacio de la Llave	7	CENTRO
462238	337482	Amelia	Minerva	Arenas	Roybal	8626974249	"Callejón Gambia 838 Edif. 859 , Depto. 639 Vieja Uruguay, GRO 45332"	Guanajuato	36	CENTRO
149147	702888	Darío	Jos	Tovar	Pelayo	6969957041	"Peatonal Norte Rodríquez 070 Interior 076 Vieja Guinea, VER 75683-9711"	Querétaro	1	SUR
501653	377292	Bernabé	Uriel	Montes	Abreu	9188736450	"Continuación Aguascalientes 385 310 San Mercedes los altos, NL 51217"	Quintana Roo	4	NORTE
659501	209488	Pablo	Olivia	Tejada	Bétancourt	8610711442	"Ampliación China 621 Interior 317 Vieja Serbia, MOR 44175"	Chihuahua	46	OCCIDENTE
